total_timesteps,approxkl,ep_len_mean,clipfrac,ep_reward_mean,time_elapsed,policy_entropy,value_loss,serial_timesteps,true_reward,n_updates,fps,explained_variance,policy_loss,fps1
49260000,0.0009767103,297.95,0.0063500004,93.6057418178022,6736.235765218735,0.48244563,14.356433,492600,0.29278523,1642,7398,0.809211015701294,0.00027606176,46721
49290000,0.0015718462,300.0,0.010686668,95.85281266577542,6740.2967031002045,0.48212117,2.0240834,492900,0.3195094,1643,7375,0.9408472068607807,0.0016318407,48530
49320000,0.0016303506,296.8,0.010713333,92.86224992126226,6744.369949579239,0.48179588,7.9538407,493200,0.29917035,1644,7230,0.8741883039474487,0.00041996725,44458
49350000,0.0010207137,298.79,0.0074599995,89.06935427621006,6748.525231122971,0.4814807,5.55813,493500,0.29203036,1645,7287,0.9062790423631668,0.00070714776,44962
49380000,0.00411022,297.98,0.03861,92.37434418477118,6752.648094654083,0.48105678,16.095413,493800,0.2836046,1646,7506,0.7485139071941376,-0.0013473423,46837
49410000,0.005241832,298.48,0.060503334,95.97868028134107,6756.651179790497,0.48073846,7.8823953,494100,0.31033513,1647,7456,0.8332363963127136,-0.00020667278,47239
49440000,0.0012286387,298.85,0.005016667,93.69990246318281,6760.68070435524,0.48029622,10.352773,494400,0.29779336,1648,7455,0.8131463825702667,0.0015086273,46047
49470000,0.0010267582,298.17,0.004596667,92.60724045358599,6764.710795402527,0.47993436,12.464903,494700,0.29455453,1649,7489,0.7795093804597855,0.00067353377,45119
49500000,0.0017805841,299.65,0.013086667,96.25293520472944,6768.722461462021,0.47957626,4.9863453,495000,0.31597447,1650,7441,0.7898326516151428,-8.301728e-05,45357
49530000,0.002691682,299.73,0.021046666,91.1155469673872,6772.759328126907,0.479189,6.144522,495300,0.29877555,1651,7477,0.9144908562302589,0.00040720165,46039
49560000,0.0042707236,298.63,0.04666,96.2683118788153,6776.777532815933,0.47881323,11.407763,495600,0.3012643,1652,7293,0.8366364687681198,0.00027848835,45685
49590000,0.0023721892,297.69,0.018653333,89.14420335240662,6780.896740436554,0.47856015,14.598903,495900,0.27305216,1653,7335,0.8421250879764557,-0.00017123311,43507
49620000,0.0015354063,299.1,0.012153333,95.87976179793478,6784.993713140488,0.4783892,7.922187,496200,0.30998325,1654,7432,0.84560227394104,-8.141578e-05,45304
49650000,0.0008613568,299.21,0.00397,92.19585110276938,6789.03621840477,0.4781837,6.9216413,496500,0.29758915,1655,7359,0.8440344333648682,-0.00021862502,47554
49680000,0.001962515,299.02,0.011033332,93.8943889477849,6793.118780851364,0.47785512,11.4364395,496800,0.2982392,1656,7420,0.7934509366750717,0.0005033927,45024
49710000,0.0024013075,299.36,0.01966,93.43957053497434,6797.16850733757,0.47745675,5.059786,497100,0.30675235,1657,7315,0.9094064310193062,-0.0005248991,45813
49740000,0.0009848482,299.5,0.0030333332,93.66925930254162,6801.275760412216,0.47690147,4.452716,497400,0.30725136,1658,7481,0.8974319249391556,-3.5008998e-07,46589
49770000,0.0014370001,298.47,0.008466667,89.73441224448383,6805.2918910980225,0.4764174,15.256747,497700,0.27962434,1659,7479,0.8096529692411423,0.0013518792,47438
49800000,0.0044771982,299.7,0.05384667,95.86948759064079,6809.309393644333,0.47605044,6.02687,498000,0.31459787,1660,7419,0.8432303220033646,0.0014537256,45291
49830000,0.0021676598,299.24,0.0129,94.6252880846709,6813.35900759697,0.47561654,8.230904,498300,0.30567035,1661,7381,0.8177513778209686,-0.00073194446,46988
49860000,0.0011987279,292.18,0.0043566665,91.37192575372755,6817.429649114609,0.47518414,22.488552,498600,0.27418298,1662,7395,0.7987297624349594,0.00047759656,45798
49890000,0.014007856,299.6,0.0077433335,91.46367490619421,6821.49268579483,0.474869,4.8735876,498900,0.300019,1663,7203,0.910035528242588,0.0029127938,44732
49920000,0.0014769423,298.89,0.009756667,95.55456223249435,6825.663041830063,0.47449547,8.502978,499200,0.3038543,1664,7511,0.7943069338798523,-0.0007012778,46605
49950000,0.0023719047,299.75,0.024759999,94.74517038471997,6829.662563085556,0.47414598,6.6116934,499500,0.310814,1665,7326,0.8699129521846771,0.0005410998,45545
49980000,0.0021539112,299.52,0.014346667,90.01622038289905,6833.763555288315,0.4737203,7.962008,499800,0.2901116,1666,7456,0.8584437370300293,3.7837992e-06,46517
50010000,0.0014804213,298.93,0.007176666,95.07266505040228,6837.792995214462,0.4734067,10.345167,500100,0.30226478,1667,7365,0.810484379529953,-0.00084456045,44394
50040000,0.0024476945,298.08,0.021126667,91.67991071484983,6841.872277021408,0.47310537,16.029936,500400,0.28646752,1668,7223,0.7794311046600342,3.3257442e-05,43435
50070000,0.0035897833,299.47,0.035269998,93.94135025978089,6846.031655073166,0.47277117,8.204737,500700,0.30323875,1669,7333,0.8143476396799088,0.0007797269,45067
50100000,0.0024855975,298.52,0.018849999,96.77497772119939,6850.128956079483,0.47242674,17.41074,501000,0.29798773,1670,7503,0.6684675514698029,0.000595415,46395
50130000,0.003925356,300.0,0.042013336,94.04658461280167,6854.133072376251,0.47217765,2.1006038,501300,0.3134886,1671,7268,0.9437344633042812,-4.389395e-05,45431
50160000,0.000615306,299.73,0.00238,93.90029921799898,6858.266311168671,0.47180238,4.0083427,501600,0.30802676,1672,7320,0.9196098148822784,-0.00019954122,46765
50190000,0.002288398,300.0,0.020023335,91.83859798632562,6862.3704743385315,0.4707347,1.7253726,501900,0.30612865,1673,7423,0.9595921970903873,-0.0010049335,44549
50220000,0.00053813646,298.74,0.0012033333,95.19890908688306,6866.417850255966,0.46974087,11.074496,502200,0.30285427,1674,7216,0.795258641242981,-0.00081728667,46040
50250000,0.0016685402,300.0,0.01025,92.8638360849768,6870.5812294483185,0.4690823,2.077204,502500,0.3095461,1675,7402,0.9340099990367889,3.1923933e-05,46499
50280000,0.0008540537,299.3,0.0036666668,96.0721834550798,6874.639585018158,0.46830335,9.423471,502800,0.31048435,1676,7260,0.7793345898389816,-1.8520095e-05,47662
50310000,0.0026245527,300.0,0.01857,91.0268379741162,6878.777267694473,0.46762118,1.9005976,503100,0.30342278,1677,7585,0.9638593941926956,-0.0001199313,47897
50340000,0.0025054403,300.0,0.02396,94.04664662666619,6882.7384557724,0.46673346,1.9912224,503400,0.31348884,1678,7365,0.9477947428822517,-0.0005365369,47674
50370000,0.0018285739,298.01,0.013323334,90.62576295502484,6886.81791305542,0.46590677,9.470094,503700,0.28698957,1679,7140,0.8760925084352493,0.00029332162,46432
50400000,0.006490521,299.45,0.08573334,93.60926250182092,6891.0256996154785,0.46543822,5.1632185,504000,0.3072909,1680,7353,0.8600082248449326,-0.0006616662,44993
50430000,0.0018118399,299.55,0.0118,94.21305993661285,6895.111232995987,0.46504498,4.3422294,504300,0.30917734,1681,7373,0.9106581881642342,1.7077846e-05,46278
50460000,0.002165065,299.34,0.015796665,99.37625335283577,6899.186141490936,0.46462575,9.647146,504600,0.32141894,1682,7396,0.7558237165212631,0.00077237206,46763
50490000,0.001195342,298.46,0.0044800006,92.8070519848913,6903.260905265808,0.46428412,13.388074,504900,0.29497853,1683,7364,0.7667644023895264,0.000869434,47929
50520000,0.002440116,300.0,0.01732,97.4493740476668,6907.3406410217285,0.46394736,1.7052066,505200,0.32483125,1684,7521,0.9265686646103859,-0.0016637407,46880
50550000,0.0025312314,300.0,0.0205,94.58080365374684,6911.335282564163,0.46321043,2.1784823,505500,0.31526932,1685,7358,0.9344242736697197,-0.00032096478,47398
50580000,0.0011828153,299.18,0.0051866667,96.10304888822138,6915.418456554413,0.46238178,9.493036,505800,0.3106681,1686,7401,0.7677396982908249,-0.0005668518,48749
50610000,0.001731145,298.91,0.014149999,94.92309666946531,6919.477336168289,0.46185988,10.043647,506100,0.30690175,1687,7170,0.7820602357387543,0.00019455419,45122
50640000,0.0020829425,299.12,0.019263333,92.92699373707175,6923.667015790939,0.46150106,9.383028,506400,0.30013907,1688,7265,0.7958694249391556,-0.0009903561,45009
50670000,0.0035238676,299.61,0.036470003,100.5400459035486,6927.803487539291,0.46104914,6.778624,506700,0.325103,1689,7387,0.8045018315315247,-0.0011492062,45594
50700000,0.002144707,297.96,0.016853334,91.40315222620964,6931.882660150528,0.46046907,5.2695208,507000,0.30022204,1690,7285,0.9043890684843063,-0.00035684937,46500
50730000,0.0031256701,299.32,0.033676665,92.51212503671645,6936.006407022476,0.4598462,5.127753,507300,0.30366588,1691,7387,0.8897259905934334,6.344111e-05,45990
50760000,0.0034524114,299.39,0.033956666,94.74741501741111,6940.073782920837,0.4593262,4.627272,507600,0.31107458,1692,7472,0.9125499203801155,-1.8208946e-05,47924
50790000,0.0023151678,298.44,0.015849998,95.14784313485026,6944.095093011856,0.45881858,12.766082,507900,0.30268654,1693,7615,0.725773274898529,2.3892844e-05,48580
50820000,0.0008221022,299.31,0.0039966665,95.66910197019577,6948.041019678116,0.45832705,4.806109,508200,0.31419355,1694,7359,0.873601108789444,-0.00084600394,45039
50850000,0.0016267641,300.0,0.0074566663,92.73017172515392,6952.122964382172,0.45768672,1.9233758,508500,0.3091006,1695,7454,0.9566214270889759,-0.00035287364,44874
50880000,0.0013995911,298.51,0.007056667,96.32604172460735,6956.1538252830505,0.45678678,10.966426,508800,0.30673662,1696,7368,0.8245400190353394,-0.0005174172,46783
50910000,0.0013565358,298.91,0.00502,96.9458846321702,6960.231231212616,0.456191,10.643763,509100,0.30854148,1697,7602,0.779948815703392,-0.0010243347,46006
50940000,0.0020268294,299.02,0.011816666,94.45910010717809,6964.183818101883,0.45576906,11.137614,509400,0.30014843,1698,7565,0.7951494604349136,0.0004424563,47266
50970000,0.0011719353,298.83,0.005026667,95.67568628050387,6968.155789613724,0.45542932,11.288657,509700,0.30431822,1699,7337,0.8064319491386414,-0.00050242606,45227
51000000,0.0026986252,298.9,0.029350001,98.9122768612206,6972.250818014145,0.45521307,11.438204,510000,0.31499764,1700,7416,0.7539165169000626,0.00066078565,45063
51030000,0.0026974566,299.68,0.029056665,94.6798628076911,6976.314706325531,0.45493907,4.493044,510300,0.31067887,1701,7167,0.8833906352519989,-0.00055758294,37724
51060000,0.0014881318,297.98,0.0046633333,97.01682301588356,6980.506675481796,0.4545911,18.167576,510600,0.2989356,1702,7496,0.6793756186962128,0.0004701632,48405
51090000,0.003475579,299.06,0.03299,93.03646993435919,6984.5152287483215,0.45434943,9.524683,510900,0.30053365,1703,7403,0.7998865842819214,9.969929e-05,46098
51120000,0.0026767384,299.19,0.025533337,92.62361145786942,6988.574058771133,0.45407122,9.926863,511200,0.29391423,1704,7407,0.8222156763076782,0.0013297766,48143
51150000,0.0014693029,298.52,0.008120001,93.0872246350348,6992.630449295044,0.45378247,11.818387,511500,0.29576933,1705,7521,0.8457257896661758,-0.00014013842,47864
51180000,0.0036369492,297.65,0.02891,90.14091424763203,6996.625227928162,0.4535006,16.913574,511800,0.27621543,1706,7501,0.8172657489776611,0.00031951073,47631
51210000,0.0026929968,299.45,0.026643332,89.05042513146996,7000.631220340729,0.4531981,6.0701485,512100,0.2921111,1707,7566,0.8963627368211746,-0.0007936816,46808
51240000,0.0015159374,298.84,0.005466667,96.69515798926354,7004.602855205536,0.45278955,12.947739,512400,0.30756742,1708,7415,0.772773489356041,0.0006908048,44992
51270000,0.0009797141,296.87,0.0059266663,97.07341164492071,7008.654631137848,0.45239416,10.063685,512700,0.3088965,1709,7396,0.8414545506238937,4.6483205e-05,46599
51300000,0.0012840017,298.6,0.008509999,93.29146904468536,7012.7178518772125,0.45200872,11.786982,513000,0.29656586,1710,7377,0.7839154452085495,-0.0009054765,44867
51330000,0.002783666,298.02,0.024973333,93.2218109574914,7016.791090011597,0.45169568,16.854626,513300,0.2864353,1711,7461,0.7507441937923431,-0.00049802347,47355
51360000,0.0032186415,298.24,0.034846667,92.24549165040254,7020.818115949631,0.45140982,13.285017,513600,0.2931774,1712,7320,0.737298995256424,-0.00040779758,44221
51390000,0.0010416267,299.4,0.0048633334,92.98120170712471,7024.923231601715,0.4511908,9.180296,513900,0.3000763,1713,7299,0.8621450215578079,-0.0006441207,45602
51420000,0.0011434172,299.09,0.00458,92.45278758659958,7029.0392553806305,0.45091715,8.152004,514200,0.29850224,1714,7406,0.8500833362340927,0.00017878212,45119
51450000,0.0020722323,300.0,0.01206,97.56849648833276,7033.095964670181,0.4504973,2.0848377,514500,0.32522833,1715,7239,0.9345398247241974,0.00033881055,45125
51480000,0.0010062713,299.66,0.00528,94.86118166044355,7037.246204137802,0.4496378,5.5499563,514800,0.31131774,1716,7382,0.8985332325100899,0.00025951414,45813
51510000,0.0009956255,299.18,0.0051066666,92.70747219592333,7041.316346645355,0.4488868,7.8982215,515100,0.2992707,1717,7532,0.8665147721767426,-0.000284849,47966
51540000,0.0008578772,299.16,0.005106666,97.33214765496552,7045.307693004608,0.4483038,7.2553315,515400,0.31471634,1718,7390,0.7585958540439606,-0.0008460943,46640
51570000,0.00219061,300.0,0.018816667,97.83258401051164,7049.373299837112,0.4475504,1.6135252,515700,0.3261086,1719,7330,0.9554978497326374,0.00033788837,45525
51600000,0.0028051808,300.0,0.020566666,96.28297250337899,7053.471612930298,0.44657096,2.674201,516000,0.32094324,1720,7479,0.9180752485990524,-0.00039386586,46848
51630000,0.0009162027,299.45,0.0041766665,91.43647290192544,7057.489084720612,0.44531927,4.7950177,516300,0.30001774,1721,7434,0.924703910946846,-0.00017832998,46849
51660000,0.0005978976,299.18,0.0018133332,91.98769513294101,7061.53035402298,0.44454518,7.173729,516600,0.29666203,1722,7439,0.8628020882606506,-0.00060302496,46106
51690000,0.0008973104,298.84,0.0031866666,91.17745975755155,7065.568754196167,0.44412956,13.6633,516900,0.28933737,1723,7409,0.7917144298553467,0.00045904316,44436
51720000,0.0005157285,298.61,0.0011066666,90.80110910467803,7069.623626470566,0.44391027,12.646867,517200,0.2881575,1724,7254,0.8206705003976822,-0.00043959287,45996
51750000,0.0027935987,298.83,0.022570001,93.0356832511723,7073.764855861664,0.44376308,5.588802,517500,0.30505764,1725,7140,0.9066166505217552,-6.422766e-05,45694
51780000,0.0016218089,300.0,0.008553333,90.98820202812553,7077.972263813019,0.44342843,2.2066054,517800,0.303294,1726,7222,0.9587362743914127,-0.00014300535,45262
51810000,0.0019066042,299.14,0.014830001,90.71449728019536,7082.131771564484,0.4427033,8.891919,518100,0.29273832,1727,7274,0.848725363612175,-0.0004088139,46499
51840000,0.0015991122,299.57,0.0066,96.97201057173312,7086.261870622635,0.44208598,4.7820554,518400,0.31839982,1728,7392,0.8940633907914162,-0.0007353282,47487
51870000,0.0019212462,299.76,0.012549999,97.22248766690493,7090.326599359512,0.4412931,4.2708015,518700,0.31910878,1729,7239,0.8541779965162277,-0.0007564773,46253
51900000,0.0027517788,299.68,0.025393331,87.98885567374528,7094.476361513138,0.4406181,6.273389,519000,0.28838986,1730,7305,0.9176648855209351,2.6275966e-05,44863
51930000,0.0014759058,299.53,0.0060933335,93.28652463249863,7098.588266611099,0.44017562,8.706498,519300,0.30097678,1731,7317,0.8497939109802246,-0.00020765192,41850
51960000,0.0018512998,299.41,0.009506667,94.90965357773005,7102.694019079208,0.43974274,5.904599,519600,0.31164134,1732,7431,0.8955101519823074,-0.0006232691,46744
51990000,0.0020187874,299.53,0.014576666,96.6873451603204,7106.736454486847,0.439197,5.4460135,519900,0.31738156,1733,7393,0.8713178336620331,0.0004483493,45091
52020000,0.0010880888,300.0,0.0059366664,90.58837866336107,7110.799902439117,0.4386689,2.562634,520200,0.30196124,1734,7257,0.9484936036169529,0.00060230884,44876
52050000,0.002408394,296.23,0.0179,92.43024607807398,7114.939891338348,0.43781662,14.757059,520500,0.28923154,1735,7346,0.7945346683263779,3.4786095e-05,46050
52080000,0.0019443393,299.07,0.018363332,91.61491868108511,7119.029754161835,0.43723226,7.858313,520800,0.29575038,1736,7396,0.8994156047701836,-0.00061984145,45469
52110000,0.0016985005,300.0,0.009596666,95.35591450072825,7123.0915677547455,0.43672785,1.8920419,521100,0.31785306,1737,7363,0.9544913396239281,0.00068910356,47646
52140000,0.0011288987,299.05,0.0053600003,91.94116915427148,7127.171474695206,0.43616185,9.775297,521400,0.2968185,1738,7443,0.8413707315921783,-0.0008360812,46752
52170000,0.0012987324,298.58,0.008443333,94.22450763590633,7131.207560300827,0.43562308,4.6375523,521700,0.3090851,1739,7353,0.9050654694437981,-0.00060033466,44680
52200000,0.0021398196,298.98,0.017936666,98.16146915011107,7135.2934193611145,0.43489426,5.640622,522000,0.32213956,1740,7352,0.864798292517662,-0.00050431874,45618
52230000,0.0021214555,297.11,0.015459999,86.4040428148955,7139.379758834839,0.43415323,18.921524,522300,0.26378736,1741,7485,0.8136408179998398,0.0006422441,44470
52260000,0.011725957,299.43,0.013293335,95.29925295330584,7143.393749713898,0.43369836,10.59954,522600,0.30782077,1742,7342,0.7609939426183701,0.0016725464,45040
52290000,0.0015692301,299.63,0.008726667,93.31280767090618,7147.485633134842,0.43319035,5.148486,522900,0.30617583,1743,7503,0.8993634656071663,-0.0007901089,47703
52320000,0.0029250584,298.89,0.028366664,95.7964365375787,7151.490155220032,0.43256545,4.873405,523200,0.31431806,1744,7335,0.8822661489248276,-0.00040727426,44503
52350000,0.0011228381,300.0,0.0062133335,95.4566487107426,7155.585960626602,0.4317062,2.0103526,523500,0.31818885,1745,7422,0.9445444419980049,-0.0008138666,47229
52380000,0.0025703206,298.91,0.017556665,94.81711174279451,7159.633866786957,0.4306225,10.186016,523800,0.3013696,1746,7250,0.8212014585733414,-0.00038567622,45391
52410000,0.0030213671,299.73,0.028463334,97.49671563729643,7163.777606010437,0.4298922,5.094621,524100,0.31992474,1747,7268,0.8832666724920273,0.0012488965,46643
52440000,0.00054990314,300.0,0.0028000001,98.58850760370493,7167.911367893219,0.4292906,1.7100875,524400,0.32862836,1748,7528,0.9226220026612282,-0.0001672394,47520
52470000,0.0010847241,299.76,0.005043333,90.95043826520443,7171.902230024338,0.4284398,5.081839,524700,0.2982114,1749,7359,0.9077400639653206,2.924156e-05,46334
52500000,0.0010220482,297.07,0.00484,93.896756503582,7175.9848437309265,0.42788213,18.197369,525000,0.28915206,1750,7374,0.7364108562469482,0.00047882777,46640
52530000,0.0007956921,299.52,0.0038666665,98.62969043038785,7180.060229063034,0.42754942,5.3198786,525300,0.32396585,1751,7212,0.7909410744905472,0.00032240033,46038
52560000,0.0034696714,299.27,0.03788,100.76302814155817,7184.2258269786835,0.42702365,8.282906,525600,0.32611594,1752,7493,0.7986432760953903,0.0007501323,46561
52590000,0.003641862,300.0,0.03557,96.34506577275694,7188.2481944561005,0.42658812,2.739451,525900,0.32115018,1753,7396,0.899673193693161,0.003345117,46323
52620000,0.0017743448,299.69,0.012356667,99.05518787875772,7192.310336112976,0.42620188,3.9701571,526200,0.32527283,1754,7542,0.881576307117939,0.001993576,46601
52650000,0.003910125,300.0,0.042619996,96.29250600546598,7196.293845653534,0.42575878,1.6266209,526500,0.32097504,1755,7341,0.9448254890739918,-0.00012736277,45191
52680000,0.003247688,300.0,0.031796668,95.74454997822642,7200.386205434799,0.42505282,1.7959511,526800,0.3191485,1756,7339,0.9558527506887913,-0.0009607872,44016
52710000,0.00486832,298.97,0.054956667,97.00397264964879,7204.479799032211,0.42366487,8.107125,527100,0.31379423,1757,7465,0.8014594465494156,0.0020728894,46452
52740000,0.0038071293,299.07,0.03789667,95.14231200814247,7208.504423618317,0.42249075,5.5064287,527400,0.3124375,1758,7419,0.8895024508237839,0.0008020379,48390
52770000,0.0015831345,298.39,0.009329999,96.73125383637846,7212.554055690765,0.42178327,5.3349447,527700,0.31783184,1759,7341,0.8826320022344589,-0.00059257157,45051
52800000,0.0043334765,295.48,0.051323336,100.6869114394486,7216.646383047104,0.42127767,18.077627,528000,0.31181788,1760,7240,0.6887765526771545,0.000117529984,45546
52830000,0.0052407486,299.02,0.064210005,99.60480610735715,7220.795359134674,0.42087117,5.340972,528300,0.32727423,1761,7392,0.8292956054210663,0.0009256486,46443
52860000,0.005165676,297.72,0.061813332,97.627352405712,7224.859307765961,0.42036438,16.524948,528600,0.3064208,1762,7268,0.6978029906749725,0.00026320977,44573
52890000,0.0049087955,300.0,0.060293335,96.19278184905649,7228.993543624878,0.41982442,1.9164807,528900,0.32064262,1763,7423,0.9458997398614883,0.0003921885,45178
52920000,0.0030094725,298.77,0.03158333,98.8021689683944,7233.040221214294,0.41914254,11.120051,529200,0.31476614,1764,7318,0.7644705474376678,-0.00051522435,46892
52950000,0.0016869936,299.3,0.00938,91.06264173068107,7237.146043300629,0.41868758,5.612508,529500,0.29868603,1765,7260,0.915187157690525,0.000627691,45405
52980000,0.0019256994,300.0,0.010253334,96.8868004655093,7241.283653259277,0.4182369,1.7207655,529800,0.322956,1766,7403,0.9631885625422001,0.00027957093,44020
53010000,0.002004943,300.0,0.013443334,91.65693700231611,7245.34148478508,0.41739687,2.2901921,530100,0.3055231,1767,7193,0.9607071205973625,0.00023508638,44640
53040000,0.002256981,299.28,0.02011,96.9047168058902,7249.517835140228,0.4164688,8.869288,530400,0.31321985,1768,7460,0.841258704662323,-0.0002680051,46309
53070000,0.0033025076,300.0,0.008676668,97.08364420488476,7253.544669151306,0.4156022,2.1835282,530700,0.32361215,1769,7380,0.9549704119563103,0.0038739603,45736
53100000,0.005208595,299.67,0.062876664,93.05368369586766,7257.615733861923,0.41455165,5.858612,531000,0.305293,1770,7479,0.879184678196907,-4.3070853e-05,45024
53130000,0.0018389728,299.13,0.0068800002,92.93343396387995,7261.633056879044,0.41373396,8.402266,531300,0.3000659,1771,7384,0.8608734160661697,-2.023843e-05,44760
53160000,0.0027891179,299.46,0.025193334,95.01360373102129,7265.701256990433,0.41309795,5.92982,531600,0.31191388,1772,7148,0.8858739286661148,-0.0006664457,46490
53190000,0.0047037066,298.76,0.058000006,96.61736216075718,7269.903852462769,0.41254812,12.0718355,531900,0.30752638,1773,7403,0.7923137992620468,-0.00018843342,46785
53220000,0.0052431608,299.73,0.063999996,95.8291681369394,7273.96230006218,0.41212803,5.08435,532200,0.3144817,1774,7240,0.8853716850280762,-0.0008979817,45271
53250000,0.0023104963,300.0,0.019316668,99.68996356844902,7278.11158823967,0.41149426,2.0688522,532500,0.33229986,1775,7628,0.9245699495077133,-4.7659328e-06,45964
53280000,0.00148601,299.71,0.006823334,95.77400513887406,7282.0501101017,0.41062126,5.817485,532800,0.3143354,1776,7554,0.8400417566299438,0.00052394083,46091
53310000,0.0038023107,300.0,0.042776667,94.67858693264425,7286.027329444885,0.4098925,1.9451672,533100,0.3155953,1777,7387,0.9426582902669907,-0.0006402455,44682
53340000,0.0034069703,298.2,0.033779997,96.54838613502682,7290.094376325607,0.40923995,14.503779,533400,0.3025007,1778,7256,0.7555930763483047,0.0005764969,45743
53370000,0.0021623888,298.06,0.012616667,101.90462846912443,7294.234524965286,0.4088808,15.1198635,533700,0.3205178,1779,7466,0.6132301390171051,-0.00045760046,45729
53400000,0.0023170428,299.81,0.022659998,94.4021101757139,7298.271070480347,0.40851802,4.097383,534000,0.3096562,1780,7630,0.9258353263139725,-0.00042266204,47589
53430000,0.002472646,299.24,0.020340001,94.076047340706,7302.208486318588,0.40782708,8.050597,534300,0.30378607,1781,7304,0.8805806264281273,0.00017160538,46252
53460000,0.0020473504,299.0,0.01322,97.73564839959144,7306.322026729584,0.40727386,11.757174,534600,0.31107295,1782,7413,0.7382214665412903,0.00089654076,45811
53490000,0.0021137577,298.27,0.018783335,93.56833376906812,7310.374886751175,0.40688258,8.3920355,534900,0.3019405,1783,7299,0.8519192785024643,0.0009748402,46103
53520000,0.00083889643,300.0,0.004216667,94.32734625913203,7314.49093413353,0.40648502,2.2085474,535200,0.31442448,1784,7421,0.9487146511673927,-0.0006796317,44804
53550000,0.0019099729,299.62,0.01768,98.16742572441697,7318.539051771164,0.4060359,4.1359468,535500,0.32234344,1785,7509,0.9041159301996231,-3.603201e-05,47415
53580000,0.00041226903,299.27,0.0015933333,93.65001880437136,7322.540025472641,0.4056324,5.760369,535800,0.3074982,1786,7360,0.8926509916782379,-0.0015614234,45106
53610000,0.0007090626,298.87,0.00144,95.64882242389024,7326.622426509857,0.40526643,10.083261,536100,0.30931687,1787,7329,0.7916490733623505,-0.00042903383,44973
53640000,0.0015642341,299.47,0.010536667,97.7658364611119,7330.722026586533,0.40490523,8.681366,536400,0.31594607,1788,7653,0.7684775590896606,-0.00074361847,46715
53670000,0.0013521566,299.49,0.0062466664,93.26551866270601,7334.648312568665,0.4044152,8.2353,536700,0.3009958,1789,7339,0.8407721668481827,-0.0008950649,45761
53700000,0.0005270663,298.36,0.0021333334,97.41942698463798,7338.741575717926,0.40396085,11.812641,537000,0.31025967,1790,7252,0.7503845989704132,-0.00018326848,46879
53730000,0.0013514245,299.46,0.007960001,94.28976151153445,7342.883939504623,0.4036096,6.4090896,537300,0.3095749,1791,7145,0.8826201409101486,-0.00094239117,46237
53760000,0.0017724084,299.55,0.0099266665,96.14421873360872,7347.088364124298,0.4032082,4.9747553,537600,0.31566143,1792,7170,0.8743055611848831,-0.0007917072,43808
53790000,0.0011320157,300.0,0.004336667,97.97856591366231,7351.278556346893,0.4026746,1.8419993,537900,0.32659522,1793,7505,0.9480441398918629,-0.00046667783,47403
53820000,0.0009017306,299.07,0.004953333,93.5595275644958,7355.281181573868,0.40193477,8.808961,538200,0.30192903,1794,7454,0.8566560596227646,-0.00010406193,46622
53850000,0.0020550622,297.6,0.017373333,94.0539745015651,7359.311504364014,0.40124387,22.684654,538500,0.28441724,1795,7466,0.7123511731624603,-0.000328157,44939
53880000,0.0019632245,299.83,0.013756667,98.40086837291717,7363.336162805557,0.4008475,5.028563,538800,0.32297814,1796,7455,0.8535702079534531,-4.7948804e-05,46842
53910000,0.0022549178,300.0,0.018386666,97.89979532696307,7367.366894960403,0.39998835,1.8029871,539100,0.32633266,1797,7178,0.9449541009962559,-0.00034373294,46688
53940000,0.0026142977,298.52,0.024546666,97.09421613782644,7371.552059173584,0.39905703,9.9938545,539400,0.30929837,1798,7078,0.8329257518053055,0.00048677763,46197
53970000,0.0019238943,300.0,0.013186666,98.915564603135,7375.796960115433,0.39831954,1.6742166,539700,0.32971856,1799,7601,0.939757701009512,-0.00051682815,46601
54000000,0.005804127,298.98,0.07322,97.52604845739901,7379.74945640564,0.39735463,8.8293295,540000,0.31560534,1800,7315,0.7897588908672333,-0.0005770292,45248
54030000,0.0018602309,297.29,0.011589999,96.66296194456518,7383.869025230408,0.3966781,8.90954,540300,0.3125027,1801,7218,0.828988328576088,-0.0003699138,37517
54060000,0.001766728,299.09,0.0090499995,97.21148959934712,7388.030907869339,0.396248,8.323057,540600,0.31443542,1802,7483,0.8279030025005341,0.00015779199,47700
54090000,0.0025504003,299.41,0.022163333,97.83930955715478,7392.045428276062,0.39585945,8.825645,540900,0.3162642,1803,7359,0.8130141198635101,-0.00060837733,44667
54120000,0.0016672313,298.56,0.013550001,93.15651564955711,7396.128108263016,0.39554003,10.539579,541200,0.30123,1804,7491,0.8391963988542557,0.0002019424,46692
54150000,0.0011766676,299.67,0.0068299994,100.12729587838054,7400.138918876648,0.39513522,4.633065,541500,0.32885534,1805,7312,0.880844421684742,-5.2808948e-05,46098
54180000,0.0016108342,297.62,0.008516667,95.8640120112151,7404.247247219086,0.39449936,10.401111,541800,0.3044736,1806,7417,0.8206201195716858,0.00039059593,45013
54210000,0.0010340711,298.66,0.0033433333,98.04601381637156,7408.297466754913,0.39394742,12.182446,542100,0.31238422,1807,7360,0.7587381154298782,0.0001370249,46613
54240000,0.001867228,299.31,0.009346668,98.79396638579667,7412.379507064819,0.39358905,7.765849,542400,0.3195258,1808,7333,0.8189231008291245,0.0010432914,47383
